id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,emp_var_rate,cons_price_idx
38631,32,admin.,single,university.degree,no,no,no,cellular,nov,mon,85,2,999,-3.4,92.649
38632,34,technician,married,professional.course,no,yes,no,telephone,nov,mon,179,5,999,-3.4,92.649
38633,52,management,married,basic.6y,no,no,no,cellular,nov,mon,209,2,999,-3.4,92.649
38634,37,admin.,married,high.school,no,no,yes,cellular,nov,mon,46,3,999,-3.4,92.649
38635,71,retired,married,professional.course,no,yes,no,cellular,nov,tue,102,1,999,-3.4,92.649
38636,52,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,551,1,999,-3.4,92.649
38637,56,admin.,divorced,high.school,no,no,no,cellular,nov,tue,786,1,999,-3.4,92.649
38638,67,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,68,4,999,-3.4,92.649
38639,40,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,88,2,999,-3.4,92.649
38640,56,management,married,university.degree,no,unknown,unknown,cellular,nov,tue,289,1,999,-3.4,92.649
38641,32,admin.,single,high.school,no,no,no,cellular,nov,tue,1233,1,999,-3.4,92.649
38642,36,admin.,single,university.degree,no,no,yes,cellular,nov,tue,187,1,999,-3.4,92.649
38643,79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,149,1,999,-3.4,92.649
38644,56,housemaid,divorced,professional.course,no,yes,no,cellular,nov,tue,566,1,7,-3.4,92.649
38645,27,unemployed,married,high.school,no,no,yes,cellular,nov,tue,222,3,999,-3.4,92.649
38646,30,unemployed,single,basic.9y,no,yes,no,cellular,nov,tue,537,1,999,-3.4,92.649
38647,27,blue-collar,single,basic.9y,no,no,no,cellular,nov,tue,217,1,999,-3.4,92.649
38648,47,admin.,single,university.degree,no,no,no,cellular,nov,tue,193,1,999,-3.4,92.649
38649,47,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,181,4,6,-3.4,92.649
38650,54,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,215,1,999,-3.4,92.649
38651,22,technician,single,professional.course,no,yes,no,cellular,nov,tue,358,1,999,-3.4,92.649
38652,28,self-employed,married,professional.course,no,yes,no,cellular,nov,tue,179,1,999,-3.4,92.649
38653,32,admin.,married,high.school,no,yes,no,cellular,nov,tue,322,1,999,-3.4,92.649
38654,30,admin.,single,university.degree,no,yes,no,cellular,nov,tue,402,1,999,-3.4,92.649
38655,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,284,2,999,-3.4,92.649
38656,71,retired,married,professional.course,no,yes,yes,telephone,nov,tue,383,1,999,-3.4,92.649
38657,37,entrepreneur,divorced,high.school,no,yes,yes,cellular,nov,wed,258,2,999,-3.4,92.649
38658,37,entrepreneur,divorced,high.school,no,no,no,cellular,nov,wed,90,2,999,-3.4,92.649
38659,37,entrepreneur,divorced,high.school,no,no,no,cellular,nov,wed,116,4,999,-3.4,92.649
38660,37,entrepreneur,divorced,high.school,no,no,no,cellular,nov,wed,298,2,999,-3.4,92.649
38661,58,management,married,basic.4y,no,yes,no,cellular,nov,wed,70,5,999,-3.4,92.649
38662,54,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,138,1,7,-3.4,92.649
38663,54,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,wed,101,1,999,-3.4,92.649
38664,29,admin.,married,high.school,no,yes,no,cellular,nov,wed,85,1,999,-3.4,92.649
38665,28,admin.,married,high.school,no,yes,no,cellular,nov,wed,158,1,999,-3.4,92.649
38666,26,technician,single,professional.course,no,no,yes,cellular,nov,wed,358,1,9,-3.4,92.649
38667,29,management,married,university.degree,no,yes,no,cellular,nov,wed,199,1,9,-3.4,92.649
38668,26,admin.,married,high.school,no,no,yes,cellular,nov,wed,112,1,999,-3.4,92.649
38669,56,retired,married,university.degree,no,yes,no,cellular,nov,wed,156,1,999,-3.4,92.649
38670,51,technician,married,professional.course,no,no,no,cellular,nov,wed,272,1,999,-3.4,92.649
38671,62,admin.,divorced,university.degree,no,yes,no,cellular,nov,wed,572,1,999,-3.4,92.649
38672,58,management,married,basic.4y,no,no,no,cellular,nov,wed,88,2,999,-3.4,92.649
38673,29,technician,single,professional.course,no,unknown,unknown,cellular,nov,wed,257,2,999,-3.4,92.649
38674,32,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,96,3,999,-3.4,92.649
38675,32,admin.,married,high.school,no,yes,no,telephone,nov,thu,143,3,999,-3.4,92.649
38676,73,retired,married,university.degree,no,no,yes,cellular,nov,thu,749,7,999,-3.4,92.649
38677,32,blue-collar,married,basic.4y,no,yes,no,telephone,nov,thu,111,8,999,-3.4,92.649
38678,34,admin.,single,university.degree,no,no,no,cellular,nov,thu,509,2,999,-3.4,92.649
38679,69,retired,married,basic.6y,no,yes,no,cellular,nov,thu,355,3,999,-3.4,92.649
38680,34,unemployed,single,university.degree,no,no,no,cellular,nov,fri,464,5,999,-3.4,92.649
38681,37,admin.,married,high.school,no,yes,no,telephone,nov,fri,136,1,999,-3.4,92.649
38682,54,admin.,married,high.school,no,yes,no,cellular,nov,fri,402,1,3,-3.4,92.649
38683,34,technician,married,university.degree,no,yes,no,cellular,nov,fri,312,1,999,-3.4,92.649
38684,34,technician,married,basic.9y,no,yes,no,cellular,nov,fri,126,2,999,-3.4,92.649
38685,54,admin.,married,university.degree,no,yes,no,cellular,nov,fri,455,2,999,-3.4,92.649
38686,53,management,divorced,university.degree,no,no,yes,cellular,nov,fri,368,2,3,-3.4,92.649
38687,56,technician,divorced,university.degree,no,no,no,cellular,nov,fri,178,2,3,-3.4,92.649
38688,69,retired,married,high.school,no,no,no,cellular,nov,mon,178,1,999,-3.4,92.649
38689,26,admin.,single,high.school,no,yes,no,cellular,nov,mon,262,1,3,-3.4,92.649
38690,26,admin.,single,high.school,no,unknown,unknown,cellular,nov,mon,347,1,999,-3.4,92.649
38691,27,student,single,university.degree,no,no,yes,cellular,nov,mon,118,1,999,-3.4,92.649
38692,57,admin.,married,high.school,no,yes,no,cellular,nov,mon,169,1,3,-3.4,92.649
38693,25,admin.,single,university.degree,no,no,yes,cellular,nov,mon,165,1,3,-3.4,92.649
38694,24,unemployed,married,high.school,no,yes,no,cellular,nov,mon,98,1,999,-3.4,92.649
38695,29,housemaid,single,university.degree,no,no,yes,telephone,nov,mon,201,1,999,-3.4,92.649
38696,22,student,single,professional.course,no,no,no,cellular,nov,mon,113,3,999,-3.4,92.649
38697,81,unknown,divorced,unknown,unknown,yes,no,cellular,nov,mon,161,1,999,-3.4,92.649
38698,41,management,married,university.degree,no,no,no,cellular,nov,mon,696,2,7,-3.4,92.649
38699,26,admin.,single,high.school,no,no,no,cellular,nov,mon,371,2,999,-3.4,92.649
38700,81,unknown,divorced,unknown,unknown,yes,no,cellular,nov,mon,263,1,999,-3.4,92.649
38701,30,blue-collar,single,unknown,no,yes,no,telephone,nov,mon,235,2,999,-3.4,92.649
38702,29,housemaid,single,university.degree,no,no,no,cellular,nov,mon,257,1,999,-3.4,92.649
38703,76,retired,single,basic.4y,no,no,no,cellular,nov,mon,347,4,6,-3.4,92.649
38704,32,admin.,married,university.degree,no,no,no,cellular,nov,mon,178,2,999,-3.4,92.649
38705,38,admin.,married,university.degree,no,no,no,cellular,nov,tue,182,2,7,-3.4,92.649
38706,27,blue-collar,single,high.school,no,no,no,cellular,nov,tue,775,2,8,-3.4,92.649
38707,71,housemaid,married,basic.4y,no,yes,no,cellular,nov,tue,193,2,999,-3.4,92.649
38708,28,admin.,married,high.school,no,no,no,cellular,nov,tue,406,2,999,-3.4,92.649
38709,34,technician,married,professional.course,no,yes,no,cellular,nov,tue,336,4,999,-3.4,92.649
38710,61,management,married,university.degree,no,yes,no,cellular,nov,tue,147,1,3,-3.4,92.649
38711,61,management,married,university.degree,no,yes,no,cellular,nov,tue,195,1,7,-3.4,92.649
38712,41,admin.,married,university.degree,no,no,no,telephone,nov,tue,234,2,3,-3.4,92.649
38713,57,technician,married,professional.course,no,no,no,cellular,nov,tue,564,1,999,-3.4,92.649
38714,71,retired,married,basic.4y,no,no,no,cellular,nov,tue,71,2,999,-3.4,92.649
38715,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,318,2,3,-3.4,92.649
38716,38,admin.,married,university.degree,no,yes,no,cellular,nov,tue,64,1,3,-3.4,92.649
38717,41,admin.,married,university.degree,no,yes,no,cellular,nov,tue,95,1,3,-3.4,92.649
38718,52,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,89,1,3,-3.4,92.649
38719,25,student,single,high.school,no,no,no,telephone,nov,tue,345,2,999,-3.4,92.649
38720,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,344,2,3,-3.4,92.649
38721,30,admin.,single,university.degree,no,no,no,cellular,nov,tue,266,2,999,-3.4,92.649
38722,79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,301,2,3,-3.4,92.649
38723,28,admin.,married,high.school,no,yes,no,cellular,nov,tue,254,5,999,-3.4,92.649
38724,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,293,3,7,-3.4,92.649
38725,49,management,married,university.degree,no,no,yes,cellular,nov,tue,185,1,999,-3.4,92.649
38726,79,retired,married,basic.4y,no,yes,no,cellular,nov,tue,594,1,3,-3.4,92.649
38727,21,student,single,high.school,no,no,no,cellular,nov,tue,280,1,7,-3.4,92.649
38728,52,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,213,1,999,-3.4,92.649
38729,63,management,married,basic.4y,unknown,yes,no,cellular,nov,tue,131,4,999,-3.4,92.649
38730,52,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,143,5,999,-3.4,92.649
38731,45,management,married,university.degree,no,no,no,telephone,nov,tue,208,2,999,-3.4,92.649
38732,45,admin.,single,university.degree,no,unknown,unknown,cellular,nov,tue,133,3,999,-3.4,92.649
38733,30,admin.,single,university.degree,no,yes,yes,cellular,nov,tue,98,2,999,-3.4,92.649
38734,37,services,married,high.school,no,no,no,cellular,nov,wed,516,2,999,-3.4,92.649
38735,72,retired,married,professional.course,no,yes,no,telephone,nov,wed,93,2,999,-3.4,92.649
38736,37,services,married,high.school,no,no,no,cellular,nov,wed,459,2,999,-3.4,92.649
38737,45,admin.,married,university.degree,no,no,yes,cellular,nov,wed,158,1,999,-3.4,92.649
38738,36,self-employed,divorced,basic.9y,no,no,no,cellular,nov,wed,133,1,999,-3.4,92.649
38739,45,admin.,married,university.degree,no,no,yes,cellular,nov,wed,106,1,999,-3.4,92.649
38740,72,retired,married,basic.4y,no,yes,no,cellular,nov,wed,406,1,999,-3.4,92.649
38741,20,student,single,high.school,no,yes,no,cellular,nov,wed,166,1,7,-3.4,92.649
38742,25,technician,single,university.degree,no,no,yes,cellular,nov,wed,79,4,999,-3.4,92.649
38743,28,management,married,university.degree,no,no,no,cellular,nov,wed,69,3,999,-3.4,92.649
38744,72,retired,divorced,basic.6y,no,yes,no,cellular,nov,wed,199,1,999,-3.4,92.649
38745,45,technician,married,university.degree,no,yes,no,cellular,nov,wed,359,1,999,-3.4,92.649
38746,35,admin.,single,high.school,no,no,yes,cellular,nov,wed,98,2,7,-3.4,92.649
38747,20,student,single,high.school,no,no,no,cellular,nov,wed,131,1,999,-3.4,92.649
38748,20,student,single,high.school,no,no,no,cellular,nov,wed,229,2,3,-3.4,92.649
38749,20,student,single,high.school,no,no,no,cellular,nov,wed,187,2,999,-3.4,92.649
38750,36,management,married,university.degree,no,no,yes,cellular,nov,wed,166,3,3,-3.4,92.649
38751,72,retired,divorced,basic.6y,no,yes,no,cellular,nov,wed,244,2,999,-3.4,92.649
38752,37,services,married,high.school,no,no,yes,cellular,nov,wed,54,4,6,-3.4,92.649
38753,45,admin.,married,university.degree,no,unknown,unknown,cellular,nov,wed,135,2,999,-3.4,92.649
38754,29,admin.,single,university.degree,no,no,yes,cellular,nov,wed,158,1,3,-3.4,92.649
38755,23,student,single,university.degree,no,yes,no,cellular,nov,wed,172,1,3,-3.4,92.649
38756,33,admin.,married,university.degree,no,yes,no,telephone,nov,wed,241,1,3,-3.4,92.649
38757,37,admin.,single,high.school,no,no,yes,cellular,nov,wed,248,1,999,-3.4,92.649
38758,53,housemaid,married,basic.4y,no,no,yes,telephone,nov,wed,513,1,3,-3.4,92.649
38759,38,admin.,married,university.degree,no,no,no,telephone,nov,thu,71,1,13,-3.4,92.649
38760,40,services,married,high.school,no,yes,no,cellular,nov,thu,90,3,3,-3.4,92.649
38761,29,student,single,professional.course,no,no,no,cellular,nov,thu,227,3,3,-3.4,92.649
38762,23,technician,single,professional.course,no,yes,no,cellular,nov,thu,116,5,9,-3.4,92.649
38763,32,self-employed,married,university.degree,no,no,no,cellular,nov,thu,66,2,999,-3.4,92.649
38764,29,student,single,professional.course,no,yes,yes,cellular,nov,thu,123,1,7,-3.4,92.649
38765,67,retired,married,basic.4y,no,yes,no,cellular,nov,thu,39,3,999,-3.4,92.649
38766,40,admin.,married,university.degree,no,no,no,cellular,nov,thu,96,1,999,-3.4,92.649
38767,65,retired,single,university.degree,no,no,no,cellular,nov,thu,253,1,999,-3.4,92.649
38768,43,management,married,high.school,no,no,no,cellular,nov,thu,226,1,999,-3.4,92.649
38769,43,management,married,high.school,no,yes,no,cellular,nov,thu,177,1,999,-3.4,92.649
38770,25,admin.,married,unknown,no,no,no,cellular,nov,thu,241,1,999,-3.4,92.649
38771,25,admin.,married,high.school,no,yes,no,cellular,nov,thu,702,1,999,-3.4,92.649
38772,64,unemployed,married,basic.4y,no,yes,no,cellular,nov,thu,427,1,999,-3.4,92.649
38773,25,admin.,married,unknown,no,no,no,cellular,nov,thu,110,1,999,-3.4,92.649
38774,65,retired,single,university.degree,no,no,no,cellular,nov,thu,88,2,3,-3.4,92.649
38775,29,admin.,single,university.degree,no,no,no,cellular,nov,thu,134,2,9,-3.4,92.649
38776,38,admin.,married,university.degree,no,no,no,cellular,nov,thu,126,1,7,-3.4,92.649
38777,67,retired,married,basic.4y,no,yes,no,cellular,nov,thu,99,1,999,-3.4,92.649
38778,51,self-employed,single,basic.9y,no,yes,no,cellular,nov,thu,104,1,999,-3.4,92.649
38779,49,unemployed,married,professional.course,no,yes,no,telephone,nov,thu,226,1,999,-3.4,92.649
38780,34,admin.,single,university.degree,no,yes,no,cellular,nov,thu,89,1,3,-3.4,92.649
38781,34,admin.,single,university.degree,no,no,no,cellular,nov,thu,169,1,7,-3.4,92.649
38782,34,admin.,single,university.degree,no,no,no,cellular,nov,thu,135,1,6,-3.4,92.649
38783,78,retired,divorced,basic.4y,no,yes,no,cellular,nov,thu,463,1,3,-3.4,92.649
38784,56,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,150,1,999,-3.4,92.649
38785,56,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,134,1,999,-3.4,92.649
38786,32,self-employed,married,university.degree,no,yes,no,cellular,nov,thu,247,1,6,-3.4,92.649
38787,52,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,771,2,999,-3.4,92.649
38788,62,housemaid,married,basic.4y,no,yes,no,cellular,nov,thu,443,1,999,-3.4,92.649
38789,29,student,single,professional.course,no,yes,no,telephone,nov,thu,124,2,999,-3.4,92.649
38790,52,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,191,3,9,-3.4,92.649
38791,66,retired,married,basic.4y,no,yes,yes,telephone,nov,thu,1127,1,999,-3.4,92.649
38792,28,admin.,single,university.degree,no,yes,no,cellular,nov,thu,189,2,999,-3.4,92.649
38793,56,management,divorced,unknown,no,yes,no,cellular,nov,thu,893,7,999,-3.4,92.649
38794,35,technician,single,professional.course,no,yes,no,cellular,nov,thu,192,2,999,-3.4,92.649
38795,49,unemployed,married,professional.course,no,yes,yes,cellular,nov,thu,366,2,999,-3.4,92.649
38796,32,self-employed,married,university.degree,no,no,no,cellular,nov,thu,707,2,3,-3.4,92.649
38797,60,unemployed,married,basic.4y,no,no,no,cellular,nov,thu,627,2,6,-3.4,92.649
38798,62,housemaid,married,university.degree,no,yes,no,cellular,nov,thu,237,1,3,-3.4,92.649
38799,38,admin.,married,university.degree,no,no,no,telephone,nov,thu,411,4,999,-3.4,92.649
38800,29,admin.,single,high.school,no,yes,no,cellular,nov,fri,176,2,7,-3.4,92.649
38801,25,admin.,single,university.degree,no,no,no,cellular,nov,fri,350,5,3,-3.4,92.649
38802,26,admin.,married,high.school,no,yes,no,cellular,nov,fri,338,1,7,-3.4,92.649
38803,52,technician,married,professional.course,no,no,no,cellular,nov,fri,202,5,999,-3.4,92.649
38804,26,student,single,university.degree,no,no,no,cellular,nov,fri,181,1,7,-3.4,92.649
38805,26,blue-collar,single,high.school,no,yes,no,telephone,nov,fri,208,2,3,-3.4,92.649
38806,29,admin.,single,university.degree,no,no,no,cellular,nov,fri,122,1,3,-3.4,92.649
38807,32,admin.,single,university.degree,no,yes,no,telephone,nov,fri,2184,2,999,-3.4,92.649
38808,32,admin.,single,university.degree,no,yes,no,telephone,nov,fri,135,1,999,-3.4,92.649
38809,53,admin.,single,university.degree,no,yes,yes,telephone,nov,fri,212,3,999,-3.4,92.649
38810,80,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,186,2,3,-3.4,92.649
38811,31,technician,married,unknown,no,no,no,cellular,nov,fri,498,1,999,-3.4,92.649
38812,21,student,single,university.degree,no,yes,no,cellular,nov,fri,180,3,3,-3.4,92.649
38813,65,retired,married,university.degree,no,no,no,cellular,nov,fri,226,1,3,-3.4,92.649
38814,43,technician,single,university.degree,no,no,yes,cellular,nov,fri,122,5,999,-3.4,92.649
38815,63,retired,married,unknown,no,no,no,telephone,nov,fri,137,1,999,-3.4,92.649
38816,31,admin.,single,high.school,no,no,no,cellular,nov,fri,122,4,999,-3.4,92.649
38817,29,technician,married,university.degree,no,yes,no,cellular,nov,fri,210,1,3,-3.4,92.649
38818,26,blue-collar,single,high.school,no,no,no,telephone,nov,fri,201,1,999,-3.4,92.649
38819,52,technician,married,professional.course,no,yes,no,cellular,nov,fri,495,1,3,-3.4,92.649
38820,52,technician,married,professional.course,no,yes,no,cellular,nov,fri,632,1,999,-3.4,92.649
38821,52,technician,married,professional.course,no,yes,no,cellular,nov,fri,259,1,999,-3.4,92.649
38822,27,admin.,single,university.degree,no,yes,no,cellular,nov,fri,264,1,999,-3.4,92.649
38823,39,management,single,university.degree,no,yes,no,cellular,nov,fri,239,2,3,-3.4,92.649
38824,77,retired,married,unknown,no,yes,no,cellular,nov,fri,381,1,999,-3.4,92.649
38825,77,retired,married,unknown,no,yes,no,cellular,nov,fri,193,1,3,-3.4,92.649
38826,31,admin.,single,high.school,no,no,no,telephone,nov,fri,53,3,999,-3.4,92.649
38827,31,services,married,high.school,no,no,no,telephone,nov,fri,271,2,3,-3.4,92.649
38828,41,management,married,unknown,no,no,yes,cellular,nov,fri,129,2,3,-3.4,92.649
38829,52,technician,married,professional.course,no,yes,no,telephone,nov,fri,332,2,3,-3.4,92.649
38830,55,blue-collar,married,basic.4y,no,no,no,cellular,nov,fri,227,2,999,-3.4,92.649
38831,78,retired,divorced,basic.4y,no,yes,no,cellular,nov,fri,182,2,3,-3.4,92.649
38832,18,student,single,high.school,no,no,no,cellular,nov,fri,256,2,7,-3.4,92.649
38833,40,technician,single,university.degree,no,yes,no,cellular,nov,mon,139,2,3,-3.4,92.649
38834,19,student,single,unknown,no,no,no,cellular,nov,mon,132,2,3,-3.4,92.649
38835,40,technician,single,university.degree,no,no,no,cellular,nov,mon,141,3,999,-3.4,92.649
38836,25,student,single,high.school,no,yes,no,cellular,nov,mon,61,3,999,-3.4,92.649
38837,40,technician,single,university.degree,no,yes,no,cellular,nov,mon,95,1,7,-3.4,92.649
38838,40,technician,single,university.degree,no,no,no,cellular,nov,mon,130,1,7,-3.4,92.649
38839,25,admin.,single,university.degree,no,no,yes,cellular,nov,mon,295,1,7,-3.4,92.649
38840,61,retired,married,basic.4y,no,yes,no,cellular,nov,mon,301,1,9,-3.4,92.649
38841,39,admin.,married,high.school,no,no,no,cellular,nov,mon,1011,1,3,-3.4,92.649
38842,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,124,5,999,-3.4,92.649
38843,64,retired,married,high.school,no,no,no,cellular,nov,mon,146,1,3,-3.4,92.649
38844,67,retired,married,basic.4y,no,no,no,telephone,nov,mon,167,1,999,-3.4,92.649
38845,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,183,1,3,-3.4,92.649
38846,75,housemaid,divorced,basic.4y,no,no,no,telephone,nov,mon,135,8,3,-3.4,92.649
